User Name,Drivers Id,Date,Policy Number,Location,Issue,Fraud,,,,,,,
Daja,20081127,5/23/18,20100722,Reader,Bike & Car Accident,1,,,,,,,
Lesly,20100907,6/28/18,20090212,Red Creek,Cars Accident,0,,,,,,,
Annika,20081231,7/24/18,20100420,Red House,Bike & Car Accident,0,,,,,,,
Kyleigh,20091022,4/23/18,20080325,Red Jacket,Bike Accident,0,,,,,,,
Sienna,20090106,5/1/18,20080530,Redstar,Cars Accident,0,,,,,,,
Ciarra,20080508,7/21/18,20080717,Reedsville,Bike & Car Accident,0,,,,,,,
Maci,20090417,7/18/18,20081115,Reedy,Cars Accident,0,,,,,,,
Destany,20100206,5/23/18,20081225,Renick,Bike Accident,0,,,,,,,
Tamia,20080712,6/23/18,20090315,Reynoldsville,Cars Accident,0,,,,,,,
Moesha,20080913,5/6/18,20100722,Rhodell,Bike & Car Accident,1,,,,,,,
Odalys,20100520,4/9/18,20100722,Richwood,Bike Accident,1,,,,,,,
Yamilex,20090815,7/4/18,20080712,Ridgeley,Cars Accident,0,,,,,,,
Zaria,20080721,4/23/18,20091025,Ridgeview,Bike & Car Accident,0,,,,,,,
Mireya,20080907,7/23/18,20091104,Ridgeway,Bike Accident,0,,,,,,,
Alize,20090125,6/4/18,20080724,Rio,Bike Accident,0,,,,,,,
Xena,20090102,4/14/18,20091206,Ripley,Bike & Car Accident,0,,,,,,,
Dania,20090307,4/24/18,20100516,Rippon,Bike & Car Accident,0,,,,,,,
Katia,20090515,6/11/18,20100525,Riverton,Cars Accident,0,,,,,,,
Maia,20090627,7/17/18,20100510,Rivesville,Cars Accident,0,,,,,,,
Amani,20090919,5/29/17,20080304,Robson,Cars Accident,1,,,,,,,
Shianne,20080522,6/26/18,20080304,Rock,Bike Accident,1,,,,,,,
Madisen,20080622,6/22/18,20081109,Rock Cave,Bike Accident,0,,,,,,,
Odalis,20080807,7/20/18,20090301,Rock Creek,Cars Accident,0,,,,,,,
Kaylah,20090306,7/20/18,20080917,Rock View,Cars Accident,0,,,,,,,
Sarahi,20090324,7/20/18,20091002,Rockport,Bike & Car Accident,0,,,,,,,
Jailene,20090408,7/2/18,20100331,Roderfield,Bike & Car Accident,0,,,,,,,
Jazlyn,20090612,7/22/18,20100930,Romney,Cars Accident,0,,,,,,,
Alyssia,20100308,6/11/18,20081116,Ronceverte,Bike & Car Accident,0,,,,,,,
Chyna,20100908,7/18/18,20080202,Rosedale,Bike Accident,0,,,,,,,
Estefany,20101001,7/19/18,20080304,Rosemont,Cars Accident,1,,,,,,,
Ansley,20081103,7/16/18,20080304,Rowlesburg,Bike & Car Accident,1,,,,,,,
Madyson,20090131,6/28/18,20100528,Rupert,Cars Accident,0,,,,,,,
Jaycie,20080427,6/28/18,20090901,Sabine,Cars Accident,0,,,,,,,
Jacey,20090731,6/21/18,20080805,Saint Albans,Bike & Car Accident,0,,,,,,,
Lexis,20091225,7/20/18,20080903,Saint Marys,Bike Accident,0,,,,,,,
Daijah,20100301,4/16/18,20090128,Salem,Cars Accident,0,,,,,,,
Joslyn,20081110,6/14/18,20080121,Salt Rock,Bike & Car Accident,0,,,,,,,
Dejah,20080202,4/9/18,20080126,Sand Fork,Bike Accident,0,,,,,,,
Yulissa,20090801,5/17/18,20100115,Sandstone,Bike Accident,0,,,,,,,
Anahi,20090821,7/26/18,20080304,Sandyville,Bike & Car Accident,1,,,,,,,
Aylin,20080515,6/16/18,20080304,Sarah Ann,Bike & Car Accident,1,,,,,,,
Julisa,20080511,5/6/18,20091211,Saulsville,Cars Accident,0,,,,,,,
Salma,20080612,5/7/18,20100210,Saxon,Cars Accident,0,,,,,,,
Madisyn,20080710,6/14/18,20100917,Scarbro,Cars Accident,0,,,,,,,
Erykah,20100124,7/20/18,20100309,Scott Depot,Bike Accident,0,,,,,,,
Gisselle,20090529,7/9/18,20100329,Secondcreek,Bike Accident,0,,,,,,,
Raegan,20100312,7/19/18,20090329,Selbyville,Cars Accident,0,,,,,,,
Tea,20080326,4/21/18,20081008,Seneca Rocks,Cars Accident,0,,,,,,,
Estrella,20090629,6/12/18,20090326,Seth,Bike & Car Accident,0,,,,,,,
Jayda,20090909,4/11/18,20100128,Shady Spring,Bike & Car Accident,1,,,,,,,
Rylie,20091120,4/16/18,20100128,Shanks,Cars Accident,1,,,,,,,
Makala,20100509,7/24/18,20090930,Sharples,Bike & Car Accident,0,,,,,,,
Taya,20100412,7/9/18,20091019,Shenandoah Junction,Bike Accident,0,,,,,,,
Kaylan,20081206,7/27/18,20100715,Shepherdstown,Cars Accident,0,,,,,,,
Camila,20091221,5/5/18,20091024,Shinnston,Bike & Car Accident,0,,,,,,,
Annalise,20100106,7/28/18,20100226,Shirley,Cars Accident,0,,,,,,,
Jazmyne,20080416,7/7/18,20091010,Shoals,Cars Accident,0,,,,,,,
Keeley,20090203,7/11/18,20100120,Shock,Bike & Car Accident,0,,,,,,,
Shaylee,20090803,6/12/18,20090920,Short Creek,Bike Accident,0,,,,,,,
Savana,20080415,7/10/18,20100128,Simon,Cars Accident,1,,,,,,,
Madelynn,20080712,7/10/18,20100128,Simpson,Bike & Car Accident,1,,,,,,,
Micayla,20090822,7/13/18,20091227,Sinks Grove,Bike Accident,0,,,,,,,
Maeve,20080317,6/6/18,20080207,Sistersville,Bike Accident,0,,,,,,,
Nautica,20100410,7/18/18,20080218,Skelton,Bike & Car Accident,0,,,,,,,
Cali,20081109,6/21/18,20080623,Slab Fork,Bike & Car Accident,0,,,,,,,
Serenity,20081230,5/7/18,20090920,Slanesville,Cars Accident,0,,,,,,,
Yulisa,20100728,7/19/18,20100922,Slatyfork,Cars Accident,0,,,,,,,
Baylie,20100830,7/5/18,20080915,Smithburg,Cars Accident,0,,,,,,,
Samara,20080726,6/22/18,20080916,Smithers,Bike Accident,0,,,,,,,
Mya,20080817,7/23/18,20100128,Smithfield,Bike Accident,1,,,,,,,
Ally,20100213,6/14/18,20100128,Smithville,Cars Accident,1,,,,,,,
Myah,20101021,6/21/18,20100128,Smoot,Cars Accident,1,,,,,,,
Reanna,20100519,5/25/18,20100321,Snowshoe,Bike & Car Accident,0,,,,,,,
Madilyn,20080116,5/6/18,20100427,Sod,Bike & Car Accident,0,,,,,,,
Felicity,20080117,7/5/18,20100530,Sophia,Cars Accident,0,,,,,,,
Ireland,20091123,5/30/18,20090125,Southside,Bike & Car Accident,0,,,,,,,
Skyla,20090619,5/30/18,20090212,Spanishburg,Bike Accident,0,,,,,,,
Willow,20090922,5/8/18,20090809,Spelter,Cars Accident,0,,,,,,,
Jaida,20100815,5/6/18,20090911,Spencer,Bike & Car Accident,0,,,,,,,
Abigayle,20080731,4/24/18,20080812,Sprague,Cars Accident,1,,,,,,,
Jaelyn,20100927,6/10/18,20080812,Spring Dale,Cars Accident,1,,,,,,,
Rhianna,20100303,6/15/18,20080220,Springfield,Bike & Car Accident,0,,,,,,,
Amira,20100702,7/25/18,20091228,Spurlockville,Bike Accident,0,,,,,,,
Shae,20080401,5/29/18,20090728,Squire,Cars Accident,0,,,,,,,
Zoie,20080201,4/15/18,20090820,Stanaford,Bike & Car Accident,0,,,,,,,
Caleigh,20090612,4/26/18,20100217,Stephenson,Bike Accident,0,,,,,,,
Abril,20100514,5/28/18,20100702,Stollings,Bike Accident,0,,,,,,,
Deasia,20080227,6/25/18,20100922,Sugar Grove,Bike & Car Accident,0,,,,,,,
Kaylen,20100531,5/29/18,20080613,Sumerco,Bike & Car Accident,0,,,,,,,
Tayla,20081213,2/9/18,20080812,Summersville,Cars Accident,1,,,,,,,
Alexys,20091217,7/5/18,20080812,Summit Point,Cars Accident,1,,,,,,,
Jaycee,20081121,7/10/18,20090109,Surveyor,Cars Accident,0,,,,,,,
Jayde,20090406,4/1/18,20090719,Sutton,Bike Accident,0,,,,,,,
Kennedi,20100217,5/15/18,20090904,Swiss,Bike Accident,0,,,,,,,
Amaya,20090525,7/28/18,20100309,Switchback,Cars Accident,0,,,,,,,
Piper,20090827,7/26/18,20090524,Switzer,Cars Accident,0,,,,,,,
Aniya,20080923,5/24/18,20080329,Sylvester,Bike & Car Accident,0,,,,,,,
Noelia,20090919,7/15/18,20080724,Tad,Bike & Car Accident,0,,,,,,,
Kiarra,20100317,5/9/18,20090527,Talcott,Cars Accident,0,,,,,,,
Shaniya,20081123,5/22/18,20080812,Tallmansville,Bike & Car Accident,1,,,,,,,
Keara,20090413,6/28/18,20080812,Teays,Bike Accident,1,,,,,,,
Emmalee,20080604,7/2/18,20080731,Terra Alta,Cars Accident,0,,,,,,,
Aiyana,20080214,6/4/18,20090520,Thomas,Bike & Car Accident,0,,,,,,,
Miya,20081106,7/2/18,20080818,Thornton,Cars Accident,0,,,,,,,
Jalyn,20090503,7/28/18,20081125,Thorpe,Bike & Car Accident,0,,,,,,,
Nyasia,20091222,7/9/18,20090115,Thurmond,Cars Accident,0,,,,,,,
Aniyah,20071227,7/9/18,20090421,Tioga,Bike & Car Accident,0,,,,,,,
Jaylene,20081003,6/24/18,20080206,Tornado,Bike Accident,0,,,,,,,
Kyara,20081204,4/18/18,20080409,Triadelphia,Cars Accident,0,,,,,,,
Citlalli,20100313,6/9/18,20080812,Troy,Bike & Car Accident,1,,,,,,,
Abigale,20080330,7/5/18,20080812,Tunnelton,Bike Accident,1,,,,,,,
Isabela,20081127,7/9/18,20081123,Turtle Creek,Bike Accident,0,,,,,,,
Tatyanna,20090917,7/11/18,20090409,Twilight,Bike & Car Accident,0,,,,,,,
Journey,20100614,6/12/18,20090516,Uneeda,Bike & Car Accident,0,,,,,,,
Ryleigh,20080101,5/14/18,20100209,Union,Cars Accident,0,,,,,,,
Aliya,20081002,7/15/18,20100311,Upper Tract,Cars Accident,0,,,,,,,
Sky,20081128,6/4/18,20080517,Upperglade,Cars Accident,0,,,,,,,
Shyla,20100217,7/13/18,20090415,Valley Bend,Bike Accident,0,,,,,,,
Bryn,20080514,7/19/18,20091011,Valley Grove,Bike Accident,0,,,,,,,
Abagail,20080530,6/30/18,20080812,Valley Head,Cars Accident,1,,,,,,,
Izabella,20080816,5/18/18,20080812,Van,Cars Accident,1,,,,,,,
Nya,20090330,7/19/18,20090521,Varney,Bike & Car Accident,0,,,,,,,
Saige,20100709,4/25/18,20100914,Verdunville,Bike & Car Accident,0,,,,,,,
Jakayla,20091005,7/23/18,20091224,Verner,Cars Accident,0,,,,,,,
Litzy,20100116,7/9/18,20090512,Victor,Bike & Car Accident,0,,,,,,,
Brisa,20100224,5/16/18,20080806,Vienna,Bike Accident,0,,,,,,,
Amya,20090906,7/11/18,20091008,Volga,Cars Accident,0,,,,,,,
Jackeline,20080127,6/29/18,20090904,Waiteville,Bike & Car Accident,0,,,,,,,
Kaya,20080427,6/26/18,20101116,Walker,Cars Accident,0,,,,,,,
Jaquelin,20080503,6/4/18,20081107,Walkersville,Cars Accident,1,,,,,,,
Hailie,20080928,4/13/18,20081107,Wallace,Bike & Car Accident,1,,,,,,,
Nyah,20081003,7/25/18,20090616,Wallback,Bike Accident,0,,,,,,,
Amara,20081125,4/9/18,20090529,Walton,Cars Accident,0,,,,,,,
Dariana,20100323,4/21/18,20080315,Wana,Bike & Car Accident,0,,,,,,,
Yamilet,20100919,6/1/18,20081124,War,Bike Accident,0,,,,,,,
Monserrat,20101108,7/10/18,20090917,Wardensville,Bike Accident,0,,,,,,,
Cielo,20080110,5/16/18,20100128,Warriormine,Bike & Car Accident,0,,,,,,,
Aryanna,20080501,6/5/18,20100124,Washington,Bike & Car Accident,0,,,,,,,
Anaya,20080710,5/23/18,20091114,Waverly,Cars Accident,0,,,,,,,
Arely,20080716,7/12/18,20090523,Wayne,Cars Accident,1,,,,,,,
Kaia,20080712,5/31/18,20090523,Wayside,Cars Accident,1,,,,,,,
Maryam,20080828,6/22/18,20090427,Webster Springs,Bike Accident,0,,,,,,,
Anjali,20090102,5/15/18,20090104,Weirton,Bike Accident,0,,,,,,,
Lilliana,20100317,4/18/18,20100702,Welch,Cars Accident,0,,,,,,,
Amiya,20080413,6/29/18,20100819,Wellsburg,Cars Accident,0,,,,,,,
Belen,20080419,7/18/18,20101004,West Columbia,Bike & Car Accident,0,,,,,,,
Aliza,20080427,6/27/18,20081016,West Hamlin,Bike & Car Accident,0,,,,,,,
Keira,20080319,7/18/18,20081023,West Liberty,Cars Accident,0,,,,,,,
Janiya,20081018,7/20/18,20081022,West Milford,Bike & Car Accident,0,,,,,,,
Ashtyn,20090204,5/21/18,20091207,West Union,Bike Accident,1,,,,,,,
Neha,20091021,4/17/18,20091207,Weston,Cars Accident,1,,,,,,,
Laisha,20081025,6/22/18,20100702,Wharncliffe,Bike & Car Accident,0,,,,,,,
Amina,20080208,5/14/18,20080520,Wharton,Cars Accident,0,,,,,,,
Jailyn,20080628,5/21/18,20080909,Wheeling,Bike & Car Accident,0,,,,,,,
Kenna,20091218,5/15/18,20081002,White Oak,Cars Accident,0,,,,,,,
Iyana,20090926,6/13/18,20090720,White Sulphur Springs,Bike & Car Accident,0,,,,,,,
Maiya,20080125,7/27/18,20090119,Whitesville,Bike Accident,0,,,,,,,
Marlen,20080218,6/28/18,20090925,Whitman,Cars Accident,0,,,,,,,
Nevaeh,20100612,4/26/18,20091108,Whitmer,Bike & Car Accident,0,,,,,,,
Ainsley,20081025,6/1/18,20091207,Widen,Cars Accident,1,,,,,,,
Yuliana,20091007,7/9/18,20091207,Wilcoe,Cars Accident,1,,,,,,,
Beyonce,20091219,5/14/18,20080424,Wiley Ford,Bike & Car Accident,0,,,,,,,
Nayely,20100803,6/18/18,20080522,Wileyville,Bike Accident,0,,,,,,,
Johana,20100715,6/26/18,20080514,Wilkinson,Cars Accident,0,,,,,,,
Nallely,20100102,7/18/18,20100321,Williamsburg,Bike & Car Accident,0,,,,,,,
Kaiya,20090613,5/23/18,20080603,Williamson,Bike Accident,0,,,,,,,
Meadow,20080731,6/2/18,20080603,Williamstown,Bike Accident,0,,,,,,,
Makaila,20080502,7/24/18,20080614,Wilsonburg,Bike & Car Accident,0,,,,,,,
Kya,20101024,7/20/18,20080129,Wilsondale,Bike & Car Accident,0,,,,,,,
Ximena,20100408,6/27/18,20091207,Windsor Heights,Cars Accident,1,,,,,,,
Jimena,20090619,4/18/18,20091207,Winfield,Cars Accident,1,,,,,,,
Melany,20090629,4/21/18,20081201,Winifrede,Cars Accident,0,,,,,,,
Jamya,20091124,6/8/18,20090322,Winona,Bike Accident,0,,,,,,,
Taina,20090702,7/19/18,20081113,Wolfcreek,Bike Accident,0,,,,,,,
Aubrie,20100819,3/12/18,20080905,Wolfe,Cars Accident,0,,,,,,,
Frida,20080327,6/20/18,20081211,Woodville,Cars Accident,0,,,,,,,
Kaliyah,20080320,5/15/18,20090325,Worthington,Bike & Car Accident,0,,,,,,,
Mikaila,20090613,7/6/18,20090531,Wyatt,Bike & Car Accident,0,,,,,,,
Taliyah,20100509,4/10/18,20090610,Wyco,Cars Accident,0,,,,,,,
Taniya,20080816,7/15/18,20100302,Wyoming,Cars Accident,1,,,,,,,
Citlali,20090710,7/11/18,20100302,Yawkey,Bike & Car Accident,1,,,,,,,
Annabella,20090809,7/26/18,20090603,Yellow Spring,Bike Accident,0,,,,,,,
Dafne,20101019,7/16/18,20090605,Yolyn,Cars Accident,0,,,,,,,
Hayleigh,20091128,7/13/18,20100705,Albany village,Bike & Car Accident,0,,,,,,,
Yoselin,20090113,4/19/18,20071231,Alburgh village,Bike Accident,0,,,,,,,
Areli,20090524,7/27/18,20080206,Barre,Bike Accident,0,,,,,,,
Madalynn,20090712,7/23/18,20100530,Barton village,Bike & Car Accident,0,,,,,,,
Priscila,20091202,5/17/18,20080801,Bellows Falls village,Bike & Car Accident,0,,,,,,,
Miah,20100806,6/14/18,20080812,Burlington,Cars Accident,0,,,,,,,
Keila,20081214,4/12/18,20080515,Cambridge village,Cars Accident,1,,,,,,,
Natalya,20100122,7/6/18,20080515,Derby Center village,Cars Accident,1,,,,,,,
Jaylynn,20090930,7/5/18,20090217,Derby Line village,Bike Accident,0,,,,,,,
Rianna,20090927,7/5/18,20090708,Enosburg Falls village,Bike Accident,0,,,,,,,
Sheyla,20080307,5/3/18,20090824,Essex Junction village,Cars Accident,0,,,,,,,
Aryana,20080226,7/10/18,20091207,Hyde Park village,Cars Accident,0,,,,,,,
Elle,20080524,6/28/18,20100629,Jacksonville village,Bike & Car Accident,0,,,,,,,
Lisbeth,20080710,6/9/18,20081209,Jeffersonville village,Bike & Car Accident,0,,,,,,,
Evelin,20090215,7/6/18,20090206,Johnson village,Cars Accident,0,,,,,,,
Makena,20090222,7/13/18,20080122,Ludlow village,Bike & Car Accident,0,,,,,,,
Jaliyah,20100317,5/6/18,20080427,Lyndonville village,Bike Accident,1,,,,,,,
Keyla,20080316,3/27/18,20080427,Manchester village,Cars Accident,1,,,,,,,
Giana,20090709,7/20/18,20080601,Marshfield village,Cars Accident,0,,,,,,,
Maleah,20090429,7/10/18,20080708,Montpelier,Bike & Car Accident,0,,,,,,,
Shreya,20080526,7/5/18,20090629,Morrisville village,Bike Accident,0,,,,,,,
Maliyah,20080606,7/2/18,20100220,Newbury village,Cars Accident,0,,,,,,,
Samira,20080818,7/11/18,20090105,Newfane village,Bike & Car Accident,0,,,,,,,
Jalynn,20080724,5/8/18,20100704,Newport,Bike Accident,0,,,,,,,
Galilea,20080905,7/14/18,20091103,North Bennington village,Bike Accident,0,,,,,,,
Riya,20081115,6/27/18,20071230,North Troy village,Bike & Car Accident,0,,,,,,,
Cadence,20100718,7/12/18,20090307,Old Bennington village,Bike & Car Accident,1,,,,,,,
Iyanna,20080325,5/18/18,20090307,Orleans village,Cars Accident,1,,,,,,,
Kiya,20100807,6/26/18,20100111,Perkinsville village,Cars Accident,0,,,,,,,
Jaylyn,20080202,6/27/18,20091206,Poultney village,Cars Accident,0,,,,,,,
Estefani,20090420,6/11/18,20090404,Rutland,Bike Accident,0,,,,,,,
Yareli,20081217,4/21/18,20090510,St. Albans,Bike Accident,0,,,,,,,
Dayanara,20080926,6/26/18,20100214,Saxtons River village,Cars Accident,0,,,,,,,
Janiyah,20081216,7/8/18,20090424,South Burlington,Cars Accident,0,,,,,,,
Taniyah,20090418,5/4/18,20090809,Swanton village,Bike & Car Accident,0,,,,,,,
Sanaa,20091103,2/20/18,20100417,Vergennes,Bike & Car Accident,0,,,,,,,
Yahaira,20090825,6/2/18,20090322,Waterbury village,Cars Accident,1,,,,,,,
Kadence,20100316,7/9/18,20090322,Wells River village,Bike & Car Accident,1,,,,,,,
Amiyah,20080729,6/27/18,20081224,West Burke village,Bike Accident,0,,,,,,,
Tamya,20080628,6/9/18,20080221,Westminster village,Cars Accident,0,,,,,,,
Sherlyn,20090915,6/25/18,20080407,Winooski,Bike & Car Accident,0,,,,,,,
Natalee,20090310,6/13/18,20080719,Woodstock village,Cars Accident,0,,,,,,,
Lainey,20081210,6/1/18,20091227,Abbotsford,Bike & Car Accident,0,,,,,,,
Angeles,20091009,6/11/18,20090530,Abrams,Bike & Car Accident,0,,,,,,,
Karyme,20090911,7/23/18,20090602,Adams,Cars Accident,0,,,,,,,
Arly,20081225,6/27/18,20100108,Adell,Bike & Car Accident,0,,,,,,,
Saniya,20090114,6/4/18,20090520,Afton,Bike Accident,1,,,,,,,
Sariah,20080619,6/16/18,20090520,Albany,Cars Accident,1,,,,,,,
Kaydence,20081016,6/3/18,20091125,Algoma,Bike & Car Accident,0,,,,,,,
Alani,20080414,6/27/18,20081120,Allenton,Cars Accident,0,,,,,,,
Amaris,20080412,5/3/18,20090211,Alma,Bike & Car Accident,0,,,,,,,
Charlize,20080514,7/10/18,20100908,Alma Center,Bike Accident,0,,,,,,,
Kimora,20080520,6/8/18,20080915,Almena,Cars Accident,0,,,,,,,
Xiomara,20080713,7/25/18,20080711,Almond,Bike & Car Accident,0,,,,,,,
Marin,20080906,7/3/18,20080801,Altoona,Bike Accident,0,,,,,,,
Diya,20081020,6/19/18,20100505,Amberg,Bike Accident,0,,,,,,,
Treasure,20080717,4/7/18,20090831,Amery,Bike & Car Accident,1,,,,,,,
Aleena,20080802,5/19/18,20090831,Amherst,Bike & Car Accident,1,,,,,,,
Saniyah,20090120,7/28/18,20100709,Amherst Junction,Cars Accident,0,,,,,,,
Addyson,20090219,6/9/18,20090508,Aniwa,Cars Accident,0,,,,,,,
Karis,20090429,6/23/18,20100328,Antigo,Cars Accident,0,,,,,,,
Gracelyn,20080405,7/20/18,20080213,Appleton,Bike Accident,0,,,,,,,
Jaylee,20080507,4/23/18,20080504,Arcadia,Bike Accident,0,,,,,,,
Nathaly,20080801,7/12/18,20080908,Arena,Cars Accident,0,,,,,,,
Livia,20090205,4/26/18,20090425,Argonne,Cars Accident,0,,,,,,,
Jayleen,20090211,7/24/18,20100321,Argyle,Bike & Car Accident,0,,,,,,,
Janiah,20080325,7/21/18,20090831,Arkansaw,Bike & Car Accident,1,,,,,,,
Gwyneth,20090919,7/9/18,20090831,Arkdale,Cars Accident,1,,,,,,,
Zariah,20091223,7/6/18,20080818,Arlington,Bike & Car Accident,0,,,,,,,
Averie,20090305,7/15/18,20080810,Armstrong Creek,Bike Accident,0,,,,,,,
Heidy,20081003,7/8/18,20090213,Arpin,Cars Accident,0,,,,,,,
Mikalah,20101109,4/20/18,20090709,Ashippun,Bike & Car Accident,0,,,,,,,
Arleth,20080508,6/25/18,20100201,Ashland,Cars Accident,0,,,,,,,
Karma,20080522,6/1/18,20090830,Athelstane,Cars Accident,0,,,,,,,
Siena,20101129,7/14/18,20100629,Athens,Bike Accident,0,,,,,,,
Jaelynn,20100129,7/11/18,20090310,Auburndale,Bike Accident,0,,,,,,,
Anabelle,20100308,7/16/18,20080217,Augusta,Cars Accident,1,,,,,,,
Naima,20100308,5/13/18,43476982,Avalon,Cars Accident,1,,,,,,,
Anneliese,20081214,4/20/18,20090821,Avoca,Bike & Car Accident,0,,,,,,,
Zara,20090414,6/17/18,20090124,Babcock,Bike & Car Accident,0,,,,,,,
Elliana,20090808,6/4/18,20100106,Bagley,Cars Accident,0,,,,,,,
Kinsley,20091025,7/29/18,20071225,Baileys Harbor,Bike & Car Accident,0,,,,,,,
Selah,20090825,7/13/18,20081105,Baldwin,Bike Accident,0,,,,,,,
Jolette,20080302,7/2/18,20081203,Balsam Lake,Cars Accident,0,,,,,,,
Brylee,20080724,6/14/18,20100410,Bancroft,Bike & Car Accident,0,,,,,,,
Myla,20100814,7/29/18,20101221,Bangor,Cars Accident,0,,,,,,,
Yuridia,20100308,4/13/18,20080830,Baraboo,Bike & Car Accident,1,,,,,,,
Montserrat,20100308,6/12/18,20090614,Barneveld,Bike Accident,1,,,,,,,
Valery,20091024,3/22/18,20100727,Barron,Cars Accident,0,,,,,,,
Lilianna,20100221,7/15/18,20100810,Barronett,Bike & Car Accident,0,,,,,,,
Leyla,20100815,7/22/18,20080913,Bassett,Bike Accident,0,,,,,,,
Rihanna,20090223,4/29/18,20080926,Bay City,Bike Accident,0,,,,,,,
Addisyn,20091120,7/19/18,20080922,Bayfield,Bike & Car Accident,0,,,,,,,
Akeelah,20091122,7/26/18,20091006,Bear Creek,Bike & Car Accident,0,,,,,,,
Adison,20101122,7/22/18,20081007,Beaver Dam,Cars Accident,0,,,,,,,
Lilyana,20080725,6/1/18,20090628,Beetown,Cars Accident,0,,,,,,,
Nathalia,20100308,7/24/18,20090805,Beldenville,Cars Accident,1,,,,,,,
Paisley,20100308,6/6/18,20100715,Belgium,Bike Accident,1,,,,,,,
Yaretzi,20080329,6/20/18,20080627,Belleville,Bike Accident,0,,,,,,,
Scarlet,20090103,7/17/18,20081122,Belmont,Cars Accident,0,,,,,,,
Braelyn,20080114,6/22/18,20090314,Beloit,Cars Accident,0,,,,,,,
Kamila,20080125,4/27/18,20081130,Benet Lake,Bike & Car Accident,0,,,,,,,
Cailyn,20080413,5/12/18,20080704,Benoit,Bike & Car Accident,0,,,,,,,
Bethzy,20080830,6/26/18,20080908,Benton,Cars Accident,0,,,,,,,
Adyson,20080927,7/12/18,20080510,Berlin,Bike & Car Accident,0,,,,,,,
Joselin,20080904,7/16/18,20091010,Big Bend,Bike Accident,0,,,,,,,
Mariyah,20090907,6/25/18,20090322,Big Falls,Cars Accident,1,,,,,,,
Kinley,20090907,3/22/18,20080921,Birchwood,Bike & Car Accident,1,,,,,,,
Jaylah,20100815,7/11/18,20090625,Birnamwood,Cars Accident,0,,,,,,,
Charlee,20090320,3/10/18,20090209,Black Creek,Cars Accident,0,,,,,,,
Adamaris,20100113,5/24/18,20090302,Black Earth,Bike & Car Accident,0,,,,,,,
Malaya,20080910,7/24/18,20090404,Black River Falls,Bike Accident,0,,,,,,,
Khloe,20081217,6/9/18,20090713,Blair,Cars Accident,0,,,,,,,
Amirah,20090304,7/15/18,20090326,Blanchardville,Bike & Car Accident,0,,,,,,,
Briley,20091216,7/24/18,20100119,Blenker,Cars Accident,0,,,,,,,
Jorja,20090530,6/6/18,20080507,Bloomer,Cars Accident,0,,,,,,,
Rayne,20090920,6/21/18,20091009,Bloomington,Bike & Car Accident,1,,,,,,,
Sanai,20090920,6/17/18,20081217,Blue Mounds,Bike Accident,1,,,,,,,
Dahlia,20090626,4/9/18,20090419,Blue River,Cars Accident,0,,,,,,,
Lorelai,20090212,7/27/18,20100120,Bonduel,Bike & Car Accident,0,,,,,,,
Neveah,20080127,7/12/18,20080301,Boscobel,Bike Accident,0,,,,,,,
Izabelle,20080126,7/13/18,20080612,Boulder Junction,Bike Accident,0,,,,,,,
Miley,20080623,5/21/18,20080615,Bowler,Bike & Car Accident,0,,,,,,,
Mylee,20100125,6/1/18,20080714,Boyceville,Bike & Car Accident,0,,,,,,,
Jordin,20100408,5/3/18,20080306,Boyd,Cars Accident,0,,,,,,,
Jaslene,20081122,6/26/18,20091127,Brandon,Cars Accident,0,,,,,,,
Audrina,20090112,4/28/18,20080128,Brantwood,Cars Accident,1,,,,,,,
Azul,20090112,7/9/18,20080425,Briggsville,Bike Accident,1,,,,,,,
Marely,20080208,6/4/18,20080926,Brill,Bike Accident,0,,,,,,,
Shiloh,20090531,7/19/18,20081227,Brillion,Cars Accident,0,,,,,,,
Madilynn,20100504,7/2/18,20090322,Bristol,Cars Accident,0,,,,,,,
Jaeda,20091215,4/15/18,20081213,Brodhead,Bike & Car Accident,0,,,,,,,
Jazlynn,20091021,6/26/18,20091219,Brokaw,Bike & Car Accident,0,,,,,,,
Londyn,20080831,6/25/18,20090125,Brookfield,Cars Accident,0,,,,,,,
Giada,20081124,5/11/18,20080201,Brooklyn,Bike & Car Accident,0,,,,,,,
Adelyn,20090306,6/1/18,20100815,Brownsville,Bike Accident,0,,,,,,,
Jocelynn,20090512,7/16/18,20100422,Browntown,Cars Accident,1,,,,,,,
Mylie,20090512,7/24/18,20080605,Bruce,Bike & Car Accident,1,,,,,,,
Adalyn,20090923,7/12/18,20080911,Brule,Cars Accident,0,,,,,,,
